tone_id	bank	number	name	category
22588	CMN	445	Soprano Sax Amp	30:Sax
22589	CMN	446	Alto Sax	30:Sax
22590	CMN	447	Alto Sax Amp	30:Sax
22591	CMN	448	Tenor Sax	30:Sax
22592	CMN	449	Tenor Sax Amp	30:Sax
22593	CMN	450	Baritone Sax	30:Sax
22594	CMN	451	Baritone Sax Atk	30:Sax
22595	CMN	452	Oboe	28:Wind
22596	CMN	453	Oboe w	28:Wind
22597	CMN	454	English Horn	28:Wind
22598	CMN	455	Bassoon	28:Wind
22599	CMN	456	Clarinet	28:Wind
22600	CMN	457	Piccolo	29:Flute
22601	CMN	458	Flute	29:Flute
22602	CMN	459	Flute w	29:Flute
22603	CMN	460	Flute Echo	29:Flute
22604	CMN	461	Recorder	31:Recorder
22605	CMN	462	Pan Flute	29:Flute
22606	CMN	463	Pan Flute w	29:Flute
22607	CMN	464	Pan Flute Dly	29:Flute
22608	CMN	465	Bottle Blow	29:Flute
22609	CMN	466	Bottle Blow w	29:Flute
22610	CMN	467	Bottle Blow Dly	29:Flute
22611	CMN	468	Shakuhachi	29:Flute
22612	CMN	469	Shakuhachi w	29:Flute
22613	CMN	470	Shakuhachi Amp	29:Flute
22614	CMN	471	Whistle	31:Recorder
22615	CMN	472	Whistle Dly	31:Recorder
22616	CMN	473	Ocarina	31:Recorder
22617	CMN	474	Ocarina Echo	31:Recorder
22618	CMN	475	Square Lead 1	34:Synth Lead
22619	CMN	476	Square Lead 2	34:Synth Lead
22620	CMN	477	Sine Lead	34:Synth Lead
22621	CMN	478	Porta Sine Lead	34:Synth Lead
22622	CMN	479	Pure Lead Dly	34:Synth Lead
22623	CMN	480	Dist Flt TB 2	34:Synth Lead
22624	CMN	481	Dist Flt TB 1	34:Synth Lead
22625	CMN	482	DistFlt TB 1 Dly	34:Synth Lead
22626	CMN	483	80’s Tech Lead	34:Synth Lead
22627	CMN	484	Sqr Buzz Lead	34:Synth Lead
22628	CMN	485	Ana Vox Lead	34:Synth Lead
22629	CMN	486	CS Lead	34:Synth Lead
22630	CMN	487	Classic GR	34:Synth Lead
22631	CMN	488	Therasaw	34:Synth Lead
22632	CMN	489	Bell Lead	34:Synth Lead
22633	CMN	490	Bell Lead w	34:Synth Lead
22634	CMN	491	Simple Tri	34:Synth Lead
22635	CMN	492	Spooky Lead	34:Synth Lead
22636	CMN	493	Soft Lead	34:Synth Lead
22637	CMN	494	Sqr Lead 1	34:Synth Lead
22638	CMN	495	Sqr Lead 2	34:Synth Lead
22639	CMN	496	Sqr Lead 3	34:Synth Lead
22640	CMN	497	Saw Lead 1	34:Synth Lead
22641	CMN	498	Saw Lead 1 w	34:Synth Lead
22642	CMN	499	Saw Lead 2	34:Synth Lead
22643	CMN	500	Doctor Solo	34:Synth Lead
22644	CMN	501	Natural Lead	34:Synth Lead
22645	CMN	502	Sequenced Saw	34:Synth Lead
22646	CMN	503	Sequenced Saw w	34:Synth Lead
22647	CMN	504	Ah Super Saw	34:Synth Lead
22648	CMN	505	Ah SuperSaw Dst1	34:Synth Lead
22649	CMN	506	Ah SuperSaw Dst2	34:Synth Lead
22650	CMN	507	Porta Super Saw	34:Synth Lead
22651	CMN	508	S-Saw Stac Ld	34:Synth Lead
22652	CMN	509	S-Saw Stac Ld w	34:Synth Lead
22653	CMN	510	Tekno Lead 1 Atk	34:Synth Lead
22654	CMN	511	Tekno Lead 1 Bit	34:Synth Lead
22655	CMN	512	OSC-Sync Ld 1	34:Synth Lead
22784	CMN	513	Wave Shape Ld	34:Synth Lead
22785	CMN	514	Wave Shape Ld w	34:Synth Lead
22786	CMN	515	Legato Tkno	34:Synth Lead
22787	CMN	516	Legato Tkno w	34:Synth Lead
22788	CMN	517	Tekno Lead 2	34:Synth Lead
22789	CMN	518	Buzz Lead	34:Synth Lead
22790	CMN	519	Buzz Lead Dist	34:Synth Lead
22791	CMN	520	Saw Buzz Ld	34:Synth Lead
22792	CMN	521	Saw Buzz Ld w	34:Synth Lead
22793	CMN	522	Saw Lead 3	34:Synth Lead
22794	CMN	523	Saw Lead 4	34:Synth Lead
22795	CMN	524	Classic Lead	34:Synth Lead
22796	CMN	525	Ramp Lead	34:Synth Lead
22797	CMN	526	Saw Lead 5	34:Synth Lead
22798	CMN	527	Jupiter Lead 1	34:Synth Lead
22799	CMN	528	JupiterLead1 Atk	34:Synth Lead
22800	CMN	529	Jupiter Lead 2	34:Synth Lead
22801	CMN	530	Saw Lead 6	34:Synth Lead
22802	CMN	531	On Air	34:Synth Lead
22803	CMN	532	Saw Lead 7	34:Synth Lead
22804	CMN	533	Saw Lead 8	34:Synth Lead
22805	CMN	534	Warm Lead	34:Synth Lead
22806	CMN	535	Saw Lead 9	34:Synth Lead
22807	CMN	536	Saw Lead 10	34:Synth Lead
22808	CMN	537	EQ Lead	34:Synth Lead
22809	CMN	538	Saw Lead 11	34:Synth Lead
22810	CMN	539	Saw Lead 12	34:Synth Lead
22811	CMN	540	Waspy Lead	34:Synth Lead
22812	CMN	541	Octa Square	34:Synth Lead
22813	CMN	542	Octa Juice	34:Synth Lead
22814	CMN	543	Fat GR Lead	34:Synth Lead
22815	CMN	544	Octa Saw	34:Synth Lead
22816	CMN	545	Juicy Lead	34:Synth Lead
22817	CMN	546	OSC-Sync Ld 2	34:Synth Lead
22818	CMN	547	OSC-Sync Ld 3	34:Synth Lead
22819	CMN	548	Syn.Calliope	34:Synth Lead
22820	CMN	549	Syn.Calliope w	34:Synth Lead
22821	CMN	550	Syn.Calliope Dly	34:Synth Lead
22822	CMN	551	Chiffer Lead	34:Synth Lead
22823	CMN	552	Chiffer Lead w	34:Synth Lead
22824	CMN	553	Charang	34:Synth Lead
22825	CMN	554	Wire Lead	34:Synth Lead
22826	CMN	555	Wire Lead Cho	34:Synth Lead
22827	CMN	556	Solo Vox	34:Synth Lead
22828	CMN	557	Solo Vox w	34:Synth Lead
22829	CMN	558	Solo Vox Cho	34:Synth Lead
22830	CMN	559	OB Lead	34:Synth Lead
22831	CMN	560	5th Saw Lead	34:Synth Lead
22832	CMN	561	5th Saw Lead Dly	34:Synth Lead
22833	CMN	562	Housechord	34:Synth Lead
22834	CMN	563	Ju-D Fifths	34:Synth Lead
22835	CMN	564	Major 7	34:Synth Lead
22836	CMN	565	Dance Saws 1	34:Synth Lead
22837	CMN	566	Bass+Lead	34:Synth Lead
22838	CMN	567	Bass+Lead w	34:Synth Lead
22839	CMN	568	Delayed Lead	34:Synth Lead
22840	CMN	569	Delayed Lead w	34:Synth Lead
22841	CMN	570	Delayed Lead Cho	34:Synth Lead
22842	CMN	571	Fantasia	37:Synth Bellpad
22843	CMN	572	D50 Bell	37:Synth Bellpad
22844	CMN	573	D50 Bell w	37:Synth Bellpad
22845	CMN	574	Fantasy 1	37:Synth Bellpad
22846	CMN	575	D50 Fantasy	37:Synth Bellpad
22847	CMN	576	D50 Fantasy w	37:Synth Bellpad
22848	CMN	577	Soft Bell	37:Synth Bellpad
22849	CMN	578	Dreambell	37:Synth Bellpad
22850	CMN	579	Dreambell w	37:Synth Bellpad
22851	CMN	580	Dreaming Box	37:Synth Bellpad
22852	CMN	581	Dreaming Box w	37:Synth Bellpad
22853	CMN	582	Fantasy 2	37:Synth Bellpad
22854	CMN	583	Fantasy 2 w	37:Synth Bellpad
22855	CMN	584	Stacc Heaven	37:Synth Bellpad
22856	CMN	585	Stacc Heaven w	37:Synth Bellpad
22857	CMN	586	Warm Pad	36:Synth Pad/Str
22858	CMN	587	Warm Pad Dly	36:Synth Pad/Str
22859	CMN	588	Sine Pad	36:Synth Pad/Str
22860	CMN	589	JP8 Strings 1	36:Synth Pad/Str
22861	CMN	590	Soft Pad	36:Synth Pad/Str
22862	CMN	591	JP8 Strings 2	36:Synth Pad/Str
22863	CMN	592	JUNO Str	36:Synth Pad/Str
22864	CMN	593	JUNO Str w	36:Synth Pad/Str
22865	CMN	594	Oct Strings	36:Synth Pad/Str
22866	CMN	595	Brite Str	36:Synth Pad/Str
22867	CMN	596	Voyager	36:Synth Pad/Str
22868	CMN	597	Voyager w	36:Synth Pad/Str
22869	CMN	598	JP8 Strings 3	36:Synth Pad/Str
22870	CMN	599	PWM Str 1	36:Synth Pad/Str
22871	CMN	600	PWM Str 2	36:Synth Pad/Str
22872	CMN	601	Fading Str	36:Synth Pad/Str
22873	CMN	602	Vintage Str	36:Synth Pad/Str
22874	CMN	603	Vintage Str Amp	36:Synth Pad/Str
22875	CMN	604	Analog Str	36:Synth Pad/Str
22876	CMN	605	Polysynth	38:Synth PolyKey
22877	CMN	606	Polysynth Dly	38:Synth PolyKey
22878	CMN	607	Digitaless	38:Synth PolyKey
22879	CMN	608	Analog Saws	38:Synth PolyKey
22880	CMN	609	Super Saws	38:Synth PolyKey
22881	CMN	610	Super Saws Atk	38:Synth PolyKey
22882	CMN	611	Dance Saws 2	38:Synth PolyKey
22883	CMN	612	S-Saw Pad	38:Synth PolyKey
22884	CMN	613	S-Saw Pad w	38:Synth PolyKey
22885	CMN	614	DOC Stack	38:Synth PolyKey
22886	CMN	615	Trance Saws	38:Synth PolyKey
22887	CMN	616	Trance Saws w	38:Synth PolyKey
22888	CMN	617	PWM Pad	38:Synth PolyKey
22889	CMN	618	Space Voice	36:Synth Pad/Str
22890	CMN	619	Space Voice Dly	36:Synth Pad/Str
22891	CMN	620	Itopia	36:Synth Pad/Str
22892	CMN	621	Itopia Dly	36:Synth Pad/Str
22893	CMN	622	JP8 Hollow 1	36:Synth Pad/Str
22894	CMN	623	JP8 Hollow 2	36:Synth Pad/Str
22895	CMN	624	Hollow Pad	36:Synth Pad/Str
22896	CMN	625	Strobe Pad	36:Synth Pad/Str
22897	CMN	626	Heaven Pad	36:Synth Pad/Str
22898	CMN	627	Itopia w	36:Synth Pad/Str
22899	CMN	628	Bowed Glass	36:Synth Pad/Str
22900	CMN	629	Bowed Glass Dly	36:Synth Pad/Str
22901	CMN	630	Brite Wine	36:Synth Pad/Str
22902	CMN	631	Bell Pad	36:Synth Pad/Str
22903	CMN	632	Wine Pad	36:Synth Pad/Str
22904	CMN	633	Fine Wine Pad	36:Synth Pad/Str
22905	CMN	634	Organ Pad	36:Synth Pad/Str
22906	CMN	635	Brite Wine w	36:Synth Pad/Str
22907	CMN	636	Metallic Pad	36:Synth Pad/Str
22908	CMN	637	Metallic Pad Dly	36:Synth Pad/Str
22909	CMN	638	Chime Pad	36:Synth Pad/Str
22910	CMN	639	Halo Pad	36:Synth Pad/Str
22911	CMN	640	Halo Pad w	36:Synth Pad/Str
23040	CMN	641	Halo Pad Dly	36:Synth Pad/Str
23041	CMN	642	Sweep Pad 1	36:Synth Pad/Str
23042	CMN	643	Sweep Pad 1 Dly	36:Synth Pad/Str
23043	CMN	644	Trns Sweep Pad w	36:Synth Pad/Str
23044	CMN	645	Trns Sweep Pad	36:Synth Pad/Str
23045	CMN	646	Giant Sweep	36:Synth Pad/Str
23046	CMN	647	Sweep Pad 2 w	36:Synth Pad/Str
23047	CMN	648	Sweep Pad 2	36:Synth Pad/Str
23048	CMN	649	Reso Pad	36:Synth Pad/Str
23049	CMN	650	Ice Rain	36:Synth Pad/Str
23050	CMN	651	Ice Rain Dly	36:Synth Pad/Str
23051	CMN	652	Healing Pad	36:Synth Pad/Str
23052	CMN	653	Healing Pad w	36:Synth Pad/Str
23053	CMN	654	Soundtrack	36:Synth Pad/Str
23054	CMN	655	Soundtrack Dly	36:Synth Pad/Str
23055	CMN	656	Random Str	36:Synth Pad/Str
23056	CMN	657	Fairy’s Song	36:Synth Pad/Str
23057	CMN	658	Crystal	40:Synth Seq/Pop
23058	CMN	659	Crystal w	40:Synth Seq/Pop
23059	CMN	660	Synth Mallet	40:Synth Seq/Pop
23060	CMN	661	Synth Mallet w	40:Synth Seq/Pop
23061	CMN	662	Synth Mallet Dly	40:Synth Seq/Pop
23062	CMN	663	Sine Mallet	40:Synth Seq/Pop
23063	CMN	664	Seq Saw	40:Synth Seq/Pop
23064	CMN	665	Seq 1	40:Synth Seq/Pop
23065	CMN	666	Seq 1 w	40:Synth Seq/Pop
23066	CMN	667	Seq 2	40:Synth Seq/Pop
23067	CMN	668	Seq 3	40:Synth Seq/Pop
23068	CMN	669	Seq Sqr 1	40:Synth Seq/Pop
23069	CMN	670	Seq Sqr 1 Atk	40:Synth Seq/Pop
23070	CMN	671	Seq Sqr 2	40:Synth Seq/Pop
23071	CMN	672	Seq Tri	40:Synth Seq/Pop
23072	CMN	673	Seq Tri w	40:Synth Seq/Pop
23073	CMN	674	Synth Seq 1	40:Synth Seq/Pop
23074	CMN	675	Synth Seq 2	40:Synth Seq/Pop
23075	CMN	676	Synth Seq 3	40:Synth Seq/Pop
23076	CMN	677	Analog Seq	40:Synth Seq/Pop
23077	CMN	678	Detune Seq	40:Synth Seq/Pop
23078	CMN	679	Uni-G	40:Synth Seq/Pop
23079	CMN	680	Seq 4	40:Synth Seq/Pop
23080	CMN	681	Analog Poly	40:Synth Seq/Pop
23081	CMN	682	Analog Poly Dly	40:Synth Seq/Pop
23082	CMN	683	Saws Key	40:Synth Seq/Pop
23083	CMN	684	Vintage Key	40:Synth Seq/Pop
23084	CMN	685	Analog Key w	40:Synth Seq/Pop
23085	CMN	686	Analog Key	40:Synth Seq/Pop
23086	CMN	687	Bell 1	40:Synth Seq/Pop
23087	CMN	688	Bell 1 Atk	40:Synth Seq/Pop
23088	CMN	689	Bell 2	40:Synth Seq/Pop
23089	CMN	690	Bell 3	40:Synth Seq/Pop
23090	CMN	691	Bell 3 Amp	40:Synth Seq/Pop
23091	CMN	692	MusicBox Key w	40:Synth Seq/Pop
23092	CMN	693	MusicBox Key	40:Synth Seq/Pop
23093	CMN	694	Music Bells	40:Synth Seq/Pop
23094	CMN	695	Music Bells w	40:Synth Seq/Pop
23095	CMN	696	Dreaming Bell	40:Synth Seq/Pop
23096	CMN	697	FingBell Key	40:Synth Seq/Pop
23097	CMN	698	FingBell Key w	40:Synth Seq/Pop
23098	CMN	699	Org Bell	40:Synth Seq/Pop
23099	CMN	700	Pluck Synth	40:Synth Seq/Pop
23100	CMN	701	Atmosphere	38:Synth PolyKey
23101	CMN	702	Atmosphere Cho	38:Synth PolyKey
23102	CMN	703	Analog Dream	38:Synth PolyKey
23103	CMN	704	Analog Dream Atk	38:Synth PolyKey
23104	CMN	705	Choir Key	38:Synth PolyKey
23105	CMN	706	Choir Key Echo	38:Synth PolyKey
23106	CMN	707	Brass Key	38:Synth PolyKey
23107	CMN	708	Harpsi Key	38:Synth PolyKey
23108	CMN	709	Harpsi Key w	38:Synth PolyKey
23109	CMN	710	Brightness	38:Synth PolyKey
23110	CMN	711	Brightness Cho	38:Synth PolyKey
23111	CMN	712	Vox Key	38:Synth PolyKey
23112	CMN	713	Air Key 1	38:Synth PolyKey
23113	CMN	714	Air Key 2	38:Synth PolyKey
23114	CMN	715	Digital Key	38:Synth PolyKey
23115	CMN	716	Dreamheaven 1	38:Synth PolyKey
23116	CMN	717	Dreamheaven 2	38:Synth PolyKey
23117	CMN	718	Goblins	39:Synth FX
23118	CMN	719	Cosmic Drops	39:Synth FX
23119	CMN	720	Echo Drops	39:Synth FX
23120	CMN	721	Echo Drops Cho	39:Synth FX
23121	CMN	722	Echo Bell	39:Synth FX
23122	CMN	723	Echo Bell Cho	39:Synth FX
23123	CMN	724	Echo Bell Dly	39:Synth FX
23124	CMN	725	Echo Pan	39:Synth FX
23125	CMN	726	Echo Pan Cho	39:Synth FX
23126	CMN	727	LFO Saw	39:Synth FX
23127	CMN	728	Keep Going	39:Synth FX
23128	CMN	729	Electrostar	39:Synth FX
23129	CMN	730	Scream at me	39:Synth FX
23130	CMN	731	Scream at me w	39:Synth FX
23131	CMN	732	Star Theme	36:Synth Pad/Str
23132	CMN	733	Star Theme Dly	36:Synth Pad/Str
23133	CMN	734	Sitar 1	22:Plucked/Stroke
23134	CMN	735	Sitar 1 w	22:Plucked/Stroke
23135	CMN	736	Sitar 2	22:Plucked/Stroke
23136	CMN	737	Sitar 2 w	22:Plucked/Stroke
23137	CMN	738	Banjo	22:Plucked/Stroke
23138	CMN	739	Banjo w	22:Plucked/Stroke
23139	CMN	740	Shamisen	22:Plucked/Stroke
23140	CMN	741	Shamisen w	22:Plucked/Stroke
23141	CMN	742	Koto	22:Plucked/Stroke
23142	CMN	743	Koto w	22:Plucked/Stroke
23143	CMN	744	Taisho Koto	22:Plucked/Stroke
23144	CMN	745	Taisho Koto w	22:Plucked/Stroke
23145	CMN	746	Kalimba	22:Plucked/Stroke
23146	CMN	747	Kalimba w	22:Plucked/Stroke
23147	CMN	748	Bagpipe	28:Wind
23148	CMN	749	Bagpipe w	28:Wind
23149	CMN	750	Fiddle	23:Solo Strings
23150	CMN	751	Fiddle w	23:Solo Strings
23151	CMN	752	Shanai	28:Wind
23152	CMN	753	Shanai w	28:Wind
23153	CMN	754	Tinkle Bell	14:Bell
23154	CMN	755	Tinkle Bell w	14:Bell
23155	CMN	756	Agogo	14:Bell
23156	CMN	757	Agogo w	14:Bell
23157	CMN	758	Steel Drums	47:Percussion
23158	CMN	759	Steel Drums w	47:Percussion
23159	CMN	760	Steel Drums w 2	47:Percussion
23160	CMN	761	Woodblock	47:Percussion
23161	CMN	762	Castanets	47:Percussion
23162	CMN	763	Taiko	47:Percussion
23163	CMN	764	Concert BD	47:Percussion
23164	CMN	765	Concert BD w	47:Percussion
23165	CMN	766	Melodic Tom 1	47:Percussion
23166	CMN	767	Melodic Tom 2	47:Percussion
23167	CMN	768	Synth Drum	47:Percussion
23296	CMN	769	Synth Drum w	47:Percussion
23297	CMN	770	TR-808 Tom	47:Percussion
23298	CMN	771	Elec.Perc.	47:Percussion
23299	CMN	772	Reverse Cym	47:Percussion
23300	CMN	773	Reverse Cym Atk	47:Percussion
23301	CMN	774	Gtr Fret Noise	45:Sound FX
23302	CMN	775	Gtr Cut Noise	45:Sound FX
23303	CMN	776	Bass String Slap	45:Sound FX
23304	CMN	777	Breath Noise	45:Sound FX
23305	CMN	778	Flute Key Click	45:Sound FX
23306	CMN	779	Seashore	45:Sound FX
23307	CMN	780	Rain	45:Sound FX
23308	CMN	781	Thunder	45:Sound FX
23309	CMN	782	Thunder Dly	45:Sound FX
23310	CMN	783	Wind	45:Sound FX
23311	CMN	784	Stream	45:Sound FX
23312	CMN	785	Stream w	45:Sound FX
23313	CMN	786	Bubble 1	45:Sound FX
23314	CMN	787	Bubble 1 w	45:Sound FX
23315	CMN	788	Bubble 2	45:Sound FX
23316	CMN	789	FX Scene	45:Sound FX
23317	CMN	790	Tuned Winds	45:Sound FX
23318	CMN	791	Tuned Winds w	45:Sound FX
23319	CMN	792	Sand Noise	45:Sound FX
23320	CMN	793	Bird 1	45:Sound FX
23321	CMN	794	Dog	45:Sound FX
23322	CMN	795	Horse Gallop	45:Sound FX
23323	CMN	796	Bird 2	45:Sound FX
23324	CMN	797	Telephone 1	45:Sound FX
23325	CMN	798	Telephone 2	45:Sound FX
23326	CMN	799	Door Creaking	45:Sound FX
23327	CMN	800	Door	45:Sound FX
23328	CMN	801	Scratch	45:Sound FX
23329	CMN	802	Wind Chimes	45:Sound FX
23330	CMN	803	FX Close	45:Sound FX
23331	CMN	804	Helicopter	45:Sound FX
23332	CMN	805	Car Engine	45:Sound FX
23333	CMN	806	Car Stop	45:Sound FX
23334	CMN	807	Car Pass	45:Sound FX
23335	CMN	808	Car Crash	45:Sound FX
23336	CMN	809	Siren	45:Sound FX
23337	CMN	810	Train	45:Sound FX
23338	CMN	811	Jetplane	45:Sound FX
23339	CMN	812	Jetplane Dly	45:Sound FX
23340	CMN	813	Starship	45:Sound FX
23341	CMN	814	Starship Dly	45:Sound FX
23342	CMN	815	Burst Noise	45:Sound FX
23343	CMN	816	Passing By	45:Sound FX
23344	CMN	817	FX Pass 1	45:Sound FX
23345	CMN	818	FX Pass 2	45:Sound FX
23346	CMN	819	FX Pass 3	45:Sound FX
23347	CMN	820	FX Pass 4	45:Sound FX
23348	CMN	821	FX Pass 5	45:Sound FX
23349	CMN	822	Poly Sweep Nz	45:Sound FX
23350	CMN	823	Reso Sweep Dn	45:Sound FX
23351	CMN	824	Applause	45:Sound FX
23352	CMN	825	Applause w	45:Sound FX
23353	CMN	826	Laughing	45:Sound FX
23354	CMN	827	Screaming	45:Sound FX
23355	CMN	828	Punch	45:Sound FX
23356	CMN	829	Heart Beat	45:Sound FX
23357	CMN	830	Footsteps	45:Sound FX
23358	CMN	831	Gun Shot	45:Sound FX
23359	CMN	832	Machine Gun	45:Sound FX
23360	CMN	833	Laser Gun	45:Sound FX
23361	CMN	834	Explosion	45:Sound FX
23362	CMN	835	Explosion Dly	45:Sound FX
23363	CMN	836	Explosion Dist	45:Sound FX
23364	CMN	837	FX Hit w	45:Sound FX
23552	PR-A	1	AnalogAtmosphere	38:Synth PolyKey
23553	PR-A	2	Progre.Pluck Mod	38:Synth PolyKey
23554	PR-A	3	Stringbell Synth	38:Synth PolyKey
23555	PR-A	4	P5 Soundtrack	38:Synth PolyKey
23556	PR-A	5	5th Ambi Pluck	38:Synth PolyKey
23557	PR-A	6	Juno Poly Stack	38:Synth PolyKey
23558	PR-A	7	M/S Pulse/Mod	38:Synth PolyKey
23559	PR-A	8	JUNO On Fire	38:Synth PolyKey
23560	PR-A	9	Future Poly/Mod	38:Synth PolyKey
23561	PR-A	10	Synth Edge 1	38:Synth PolyKey
23562	PR-A	11	Future Poly	38:Synth PolyKey
23563	PR-A	12	Future Sine Poly	38:Synth PolyKey
23564	PR-A	13	Close to Lead	38:Synth PolyKey
23565	PR-A	14	Laser Sync Harp	38:Synth PolyKey
23566	PR-A	15	Broken Toys	38:Synth PolyKey
23567	PR-A	16	Arise	38:Synth PolyKey
23568	PR-A	17	Ring Padding	38:Synth PolyKey
23569	PR-A	18	JP8 X-MOD Magic	38:Synth PolyKey
23570	PR-A	19	Heliosphere	38:Synth PolyKey
23571	PR-A	20	Sweet Sustain	38:Synth PolyKey
23572	PR-A	21	New Pizzagogo	38:Synth PolyKey
23573	PR-A	22	S.SAW Orch+Pizz	38:Synth PolyKey
23574	PR-A	23	Slow Sleeper	38:Synth PolyKey
23575	PR-A	24	XMod2 JazzGt	38:Synth PolyKey
23576	PR-A	25	Shine Pad	36:Synth Pad/Str
23577	PR-A	26	Ambien	36:Synth Pad/Str
23578	PR-A	27	Formant Pad	36:Synth Pad/Str
23579	PR-A	28	XMod N Pole	36:Synth Pad/Str
23580	PR-A	29	Sawchestra	36:Synth Pad/Str
23581	PR-A	30	Release 2 Mod	36:Synth Pad/Str
23582	PR-A	31	Pad-o-wan	36:Synth Pad/Str
23583	PR-A	32	Waterfront	36:Synth Pad/Str
23584	PR-A	33	Resonant Gravity	36:Synth Pad/Str
23585	PR-A	34	XMod Pad	36:Synth Pad/Str
23586	PR-A	35	Droner Pad	36:Synth Pad/Str
23587	PR-A	36	Chasing Amy	36:Synth Pad/Str
23588	PR-A	37	Materials Pad	36:Synth Pad/Str
23589	PR-A	38	Jarresque Pad	36:Synth Pad/Str
23590	PR-A	39	Delayed Cascade	36:Synth Pad/Str
23591	PR-A	40	Diorama	36:Synth Pad/Str
23592	PR-A	41	Enochian	36:Synth Pad/Str
23593	PR-A	42	Firefly Chaser	36:Synth Pad/Str
23594	PR-A	43	Echoes of JD-XA	36:Synth Pad/Str
23595	PR-A	44	In the sky	36:Synth Pad/Str
23596	PR-A	45	Delicate	36:Synth Pad/Str
23597	PR-A	46	Hot Ring Pad	36:Synth Pad/Str
23598	PR-A	47	Blackhole for Me	36:Synth Pad/Str
23599	PR-A	48	No Juno	36:Synth Pad/Str
23600	PR-A	49	Teary Strings	36:Synth Pad/Str
23601	PR-A	50	Polymod	36:Synth Pad/Str
23602	PR-A	51	Chemtrails	36:Synth Pad/Str
23603	PR-A	52	Unreal Pad	36:Synth Pad/Str
23604	PR-A	53	Tricycle	36:Synth Pad/Str
23605	PR-A	54	Digitalis	36:Synth Pad/Str
23606	PR-A	55	XMod2 String	36:Synth Pad/Str
23607	PR-A	56	XMod2 Sweep	36:Synth Pad/Str
23608	PR-A	57	Linear Synth Pad	37:Synth Bellpad
23609	PR-A	58	Fantasia 2019	37:Synth Bellpad
23610	PR-A	59	King’s Choir	32:Vox/Choir
23611	PR-A	60	Lo-Fi Vox	32:Vox/Choir
23612	PR-A	61	JX Cream	35:Synth Brass
23614	PR-A	63	Runner CS Brass	35:Synth Brass
23615	PR-A	64	Soft Brass	35:Synth Brass
23616	PR-A	65	Bit Brass	35:Synth Brass
23617	PR-A	66	XMod2 Soft Brs	35:Synth Brass
23618	PR-A	67	Wizard Lead	34:Synth Lead
23619	PR-A	68	Skunk Trunk Lead	34:Synth Lead
23620	PR-A	69	Future Sync Lead	34:Synth Lead
23621	PR-A	70	Future Vox Lead	34:Synth Lead
23622	PR-A	71	JP Ring Baby	34:Synth Lead
23623	PR-A	72	Fat Mask Lead	34:Synth Lead
23624	PR-A	73	Metal Crush	34:Synth Lead
23625	PR-A	74	Harsh Hog Lead	34:Synth Lead
23626	PR-A	75	XMod Lead	34:Synth Lead
23627	PR-A	76	Top Hat Lead	34:Synth Lead
23628	PR-A	77	Digi-8 Lead	34:Synth Lead
23629	PR-A	78	Cauldron Lead	34:Synth Lead
23630	PR-A	79	Cone Buzz Lead	34:Synth Lead
23631	PR-A	80	Mod Swallow	34:Synth Lead
23632	PR-A	81	Buzzing Fly	34:Synth Lead
23633	PR-A	82	Brassy VA Lead	34:Synth Lead
23634	PR-A	83	Saw Super Sync	34:Synth Lead
23635	PR-A	84	JP-6 Rings	34:Synth Lead
23636	PR-A	85	Gabba Stabber	34:Synth Lead
23637	PR-A	86	Sync Metals	34:Synth Lead
23638	PR-A	87	Power Sync	34:Synth Lead
23639	PR-A	88	Sync XFM	34:Synth Lead
23640	PR-A	89	XMod Square	34:Synth Lead
23641	PR-A	90	XMod JP	34:Synth Lead
23642	PR-A	91	Cage’s Ring Lead	34:Synth Lead
23643	PR-A	92	Sync Nativity	34:Synth Lead
23644	PR-A	93	Ode to...	34:Synth Lead
23645	PR-A	94	Bellbottom	34:Synth Lead
23646	PR-A	95	Square Easy	34:Synth Lead
23647	PR-A	96	Arasquare	34:Synth Lead
23648	PR-A	97	XMod2 Soft Ld 1	34:Synth Lead
23649	PR-A	98	XMod2 Soft Ld 2	34:Synth Lead
23650	PR-A	99	Ambisynthereed	34:Synth Lead
23651	PR-A	100	TB-Slayer	21:Synth Bass
23652	PR-A	101	Fizzle Pop	21:Synth Bass
23653	PR-A	102	Decay Bounce	21:Synth Bass
23654	PR-A	103	XMod2 Soft Bs	21:Synth Bass
23655	PR-A	104	Dirt Sub 1	21:Synth Bass
23656	PR-A	105	Bit Sub	21:Synth Bass
23657	PR-A	106	XMod2 LoBit Bs	21:Synth Bass
23658	PR-A	107	XMod2 Oct Bs 1	21:Synth Bass
23659	PR-A	108	XMod2 Oct Bs 2	21:Synth Bass
23660	PR-A	109	XMod2 Rubber Bs	21:Synth Bass
23661	PR-A	110	Electro Leg Bass	21:Synth Bass
23662	PR-A	111	Noisy Haus Bass	21:Synth Bass
23663	PR-A	112	24Db Mini Ladder	21:Synth Bass
23664	PR-A	113	Bass or Lead ?	21:Synth Bass
23665	PR-A	114	Water Hose Bass	21:Synth Bass
23666	PR-A	115	Crizzle Bass	21:Synth Bass
23667	PR-A	116	808 Lo-Bass	21:Synth Bass
23668	PR-A	117	Cone Pressure	21:Synth Bass
23669	PR-A	118	Auto JP	21:Synth Bass
23670	PR-A	119	Reso Pumper Bass	21:Synth Bass
23671	PR-A	120	Marked Bell	21:Synth Bass
23672	PR-A	121	LFO Lazor Bass	21:Synth Bass
23673	PR-A	122	S.C House Bass	21:Synth Bass
